,Name,CM,CC,CINT,MAXNESTING,NOAV,CYCLO,LOC,ATFD,FDP,LAA,label
24293,rumImpl,0,0,1,2,29,4,66,0,0,1,1
24325,runImpl,0,0,9,2,40,7,123,0,0,1,1
24491,getImage,0,0,0,7,32,18,114,0,0,1,1
24677,run,0,0,1,4,12,7,135,0,0,1,1
24679,encode,3,3,8,7,35,40,186,1,1,0.99,1
24680,printAttlist,0,0,10,2,32,41,245,1,1,0.99,1
24681,printEntityDeclaration,0,0,2,3,18,29,157,1,1,0.98,1
24682,printDoctype,0,0,9,7,41,55,289,2,1,0.98,1
24684,printXMLDecl,0,0,5,5,28,44,210,3,1,0.97,1
24685,printElement,0,0,6,4,25,17,110,1,1,0.97,1
24686,doPathLayout,0,0,13,3,43,23,203,1,1,0.96,1
24687,run,0,0,3,7,22,18,136,1,1,0.96,1
24688,initializeAnimation,1,1,12,2,20,13,74,2,2,0.96,1
24689,transcode,0,0,15,4,45,17,118,2,1,0.95,1
24690,initialise,0,0,0,4,22,8,81,1,1,0.95,1
24691,checkSelectGesture,0,0,9,8,15,21,91,1,1,0.94,1
24695,parse_IHDR_chunk,0,0,6,4,50,55,193,6,3,0.94,1
24700,installSVGDocument,1,0,5,2,28,15,72,2,1,0.94,1
24702,loadScript,1,1,13,10,47,41,216,1,1,0.93,1
24706,readRecords,0,0,1,5,203,78,463,5,2,0.93,1
24707,computeGlyphLogicalBounds,0,0,2,6,46,32,161,1,1,0.92,1
24714,JSVGViewerFrame,2,1,14,5,75,11,303,2,2,0.91,1
24721,paint,1,1,18,4,316,105,845,19,5,0.91,1
24730,toSVG,1,1,2,2,27,12,81,1,1,0.9,1
24732,propagateChanges,0,0,5,4,29,27,92,1,1,0.89,1
24738,parse_tRNS_chunk,0,0,5,5,34,17,77,5,2,0.89,1
24744,nonCSSPresentationalHintUpdated,0,0,12,4,41,19,86,2,2,0.88,1
24763,inlineStyleAttributeUpdated,0,0,8,5,41,29,99,3,2,0.86,1
24812,showSelectedGraphicsNode,1,1,9,2,28,9,71,2,2,0.83,1
24818,execute,3,3,8,4,22,7,70,1,1,0.83,1
24821,checkAllObjects,0,0,1,3,23,11,67,1,1,0.83,1
24832,getCascadedStyleMap,0,0,20,5,59,24,143,6,3,0.81,1
24843,createRendering,0,0,1,3,18,10,75,1,1,0.8,1
24852,runImpl,0,0,10,4,54,26,190,2,1,0.8,1
24860,transcode,0,0,10,4,20,8,93,1,1,0.8,1
24864,TurbulencePatternRed,1,1,0,2,41,15,117,6,1,0.79,1
24868,renameNode,3,3,7,3,45,39,209,4,2,0.78,1
24875,renderGVTTree,0,0,0,2,13,4,86,2,2,0.78,1
24876,PNGRed,1,1,0,19,32,28,131,8,1,0.77,1
24878,setRasterizingParameters,0,0,11,2,13,18,66,9,1,0.77,1
24892,runImpl,0,0,3,2,19,9,96,4,1,0.75,1
24925,computeGlyphLogicalBounds,0,0,5,6,50,39,187,2,1,0.75,1
24957,runImpl,0,0,13,12,59,34,197,4,1,0.71,1
24961,cursorHrefToFilter,0,0,10,3,42,12,124,2,1,0.71,1
24962,doExplicitGlyphLayout,0,0,17,9,89,87,394,18,2,0.71,1
24969,toSVG,0,0,0,4,33,6,102,2,1,0.71,1
24970,toSVG,0,0,0,4,39,10,121,2,1,0.71,1
24971,toSVG,0,0,1,2,31,3,68,2,1,0.71,1
24972,toSVG,1,1,3,2,38,3,98,2,1,0.71,1
24975,PNGImage,1,1,11,19,32,28,129,11,2,0.71,1
24982,printNotation,0,0,3,4,20,14,92,3,1,0.7,1
24983,toSVG,0,0,4,4,59,11,175,3,2,0.7,1
24984,run,0,0,4,4,48,15,242,7,1,0.7,1
24987,draw,0,0,0,5,47,37,132,4,1,0.69,1
25028,createContext,1,1,2,4,20,26,97,1,1,0.67,1
25081,setValues,0,0,6,6,51,39,189,2,2,0.67,1
25114,readRecords,0,0,1,5,208,69,671,56,1,0.64,1
25116,runImpl,0,0,2,2,52,11,144,16,1,0.63,1
25121,toSVG,1,1,3,4,33,8,101,3,1,0.62,1
25122,runImpl,0,0,7,3,33,17,127,3,1,0.62,1
25124,runImpl,0,0,5,3,43,15,114,3,1,0.62,1
25145,transcode,1,1,16,2,29,6,93,8,3,0.6,1
25146,run,0,0,6,5,27,10,75,9,4,0.59,1
25147,MotionAnimation,1,1,12,5,56,27,132,14,1,0.58,1
25158,printDoctypeStart,1,1,3,6,15,11,67,3,1,0.57,1
25160,testImpl,1,1,7,2,22,7,70,3,2,0.57,1
25169,drawString,0,0,12,2,40,13,109,10,3,0.55,1
25171,printElementStart,1,1,4,4,29,19,94,17,1,0.51,1
25221,importNode,1,1,2,5,25,18,91,1,1,0.5,1
25338,createImageGraphicsNode,0,0,12,4,29,9,162,2,1,0.5,1
25352,handleAnimatedAttributeChanged,0,0,17,9,43,19,131,10,2,0.5,1
25372,fillAttributedStringBuffer,0,0,8,8,62,39,195,10,2,0.5,1
25438,compositeToSVG,0,0,0,2,59,8,117,1,1,0.5,1
25475,addElement,4,1,12,4,19,8,85,19,2,0.47,1
25479,fillAttributedStringBuffer,0,0,8,9,54,33,164,10,2,0.44,1
25483,noise2Stitch,0,0,0,2,29,9,90,8,1,0.43,1
25490,layout,1,1,13,6,44,22,107,19,2,0.41,1
25499,run,0,0,3,4,8,9,136,3,2,0.4,1
25500,run,0,0,3,4,7,6,84,3,2,0.4,1
25502,buildEndMarkerProxy,0,0,8,3,19,8,83,3,2,0.4,1
25514,transcode,1,1,12,6,21,12,77,12,1,0.37,1
25515,run,0,0,0,3,34,11,71,12,1,0.37,1
25546,getAttributeMap,0,0,6,4,65,32,285,2,1,0.33,1
25548,buildCompositeGraphicsNode,1,1,25,3,41,17,184,12,7,0.33,1
25551,gatherFlowPara,0,0,2,3,31,12,82,4,1,0.33,1
25552,createGraphicsNode,0,0,8,4,31,16,102,2,2,0.33,1
25558,gatherFlowPara,0,0,0,3,31,11,79,4,1,0.33,1
25565,convertTransform,0,0,4,3,16,11,76,2,1,0.33,1
25578,fillAttributedStringBuffer,0,0,9,8,56,32,170,16,3,0.3,1
25584,doWordAnalysis,0,0,11,4,81,32,222,5,1,0.29,1
25586,getTextIntersection,1,1,11,3,25,20,72,5,4,0.29,1
25590,Panel,1,1,8,2,19,3,109,8,1,0.27,1
25595,invalidateProperties,3,1,6,4,19,21,69,3,2,0.25,1
25614,createICCColorSpaceWithIntent,3,2,7,3,31,10,79,4,1,0.2,1
25628,drawImage,1,1,10,5,64,44,288,5,3,0.17,1
25634,tick,3,3,12,4,38,27,101,35,4,0.15,1
25638,dispatchEvent,0,0,5,4,29,21,130,7,1,0.12,1
25646,getSubStringLength,1,1,6,4,23,16,89,15,2,0.06,1
25817,parseURL,0,0,0,5,17,16,74,21,2,0,1
25818,parseURL,0,0,0,5,15,29,117,12,1,0,1
25819,parseURL,0,0,3,2,9,24,97,2,1,0,1
25879,computeValue,0,0,12,3,26,13,83,8,1,0,1
25915,getIndexedImage,2,2,2,4,29,16,104,4,1,0,1
25948,adjustChunkOffsets,0,0,18,3,54,25,179,4,1,0,1
25949,paintDecorations,0,0,6,3,40,27,122,16,2,0,1
25953,getDecorationOutline,0,0,6,3,36,19,109,13,2,0,1
25954,getDecorationStrokeOutline,0,0,6,4,38,27,126,13,2,0,1
25959,getSelected,0,0,8,3,17,25,77,6,4,0,1
25969,getFontFamily,0,0,11,3,26,10,78,1,1,0,1
25990,addGlyphPositionAttributes,0,0,5,4,31,18,115,1,1,0,1
26002,createAltGlyphArray,1,1,6,6,49,22,168,2,2,0,1
26003,getGlyph,0,0,9,3,33,12,97,2,2,0,1
26004,createGlyph,2,2,10,3,76,19,245,7,4,0,1
26037,createClip,0,0,9,3,33,16,123,1,1,0,1
26044,getFontFamily,1,1,6,6,36,18,120,2,1,0,1
26046,createMarker,0,0,7,4,40,18,181,3,2,0,1
26047,createMask,0,0,0,2,21,9,72,3,2,0,1
26055,createTextPath,1,1,7,4,25,8,79,4,3,0,1
26065,getViewTransform,3,3,4,3,35,12,84,13,4,0,1
26163,computeValue,0,0,8,4,27,20,121,7,1,0,1
26238,actionPerformed,0,0,2,3,22,9,71,7,2,0,1
26246,actionPerformed,0,0,10,2,17,9,111,8,3,0,1
26462,getContourAsSVGPathData,0,0,1,6,21,18,80,24,2,0,1
26463,writeFontAsSVGFragment,0,0,0,4,54,23,146,17,7,0,1
26470,create,1,1,1,2,37,35,90,1,1,0,1
26535,main,0,0,4,3,20,3,71,1,1,0,1
26536,processEntry,0,0,3,4,21,6,81,3,1,0,1
26577,configureAndLoadDrJavaRoot,0,0,9,7,39,17,143,0,0,1,1
26578,handleCommandLineArgs,1,1,2,8,23,20,86,0,0,1,1
26584,warnIfLinuxWithCompiz,1,1,0,3,13,10,71,0,0,1,1
26589,main,0,0,3,6,11,12,128,0,0,1,1
26717,_highlightKeywords,0,0,3,4,20,8,76,0,0,1,1
27227,MovingDocumentRegion,7,4,1,3,11,4,71,0,0,1,1
28417,makeFromFile,0,0,8,6,35,18,115,0,0,1,1
28418,guessVersion,1,1,1,7,21,36,131,0,0,1,1
28553,_isAnonymousInnerClass,0,0,0,5,13,13,68,0,0,1,1
28769,generateJavaAPISet,1,0,4,5,7,13,74,0,0,1,1
29052,processKeyEvent,19,0,2,5,9,25,104,0,0,1,1
29252,getSystemAndDrJavaInfo,1,0,1,2,18,5,74,0,0,1,1
29333,readText,1,0,2,6,10,25,77,0,0,1,1
29390,HTMLFrame,0,0,0,3,37,5,84,0,0,1,1
29456,_ok,1,0,3,2,6,5,348,0,0,1,1
29594,xtestDancingUIFileOpened,0,0,3,2,18,3,123,0,0,1,1
30197,createNode,1,1,0,4,9,18,79,0,0,1,1
30229,saveFile,5,5,7,4,8,11,77,0,0,1,1
30239,getShortFile,2,2,1,10,16,25,155,0,0,1,1
30353,tokenize,7,5,0,7,8,20,118,0,0,1,1
30483,ProcessChain,0,0,2,3,16,3,90,0,0,1,1
30503,ProcessSequence,0,0,2,4,12,4,90,0,0,1,1
30905,ScrollableListSelectionDialog,0,0,0,2,35,5,221,0,0,1,1
32711,parse,7,3,0,5,11,15,67,0,0,1,1
32895,unregisterFileExtension,0,0,0,8,17,15,261,0,0,1,1
33596,_calculateOffset,0,0,5,2,6,37,76,0,0,1,1
33803,balanceForward,1,1,10,5,11,11,88,0,0,1,1
33806,balanceBackward,1,1,0,5,11,11,77,0,0,1,1
33809,_getLineEnclosingBrace,1,1,0,5,15,11,78,0,0,1,1
34050,_calculatePositions,1,1,7,7,21,24,107,0,0,1,1
34151,runCommand,0,0,0,7,22,20,142,0,0,1,1
34252,compile,0,0,0,3,21,22,111,0,0,1,1
34557,_rawJUnitOpenDefDocs,1,0,8,2,43,4,206,0,0,1,1
34632,_makeJUnitError,0,0,1,4,24,15,131,0,0,1,1
34644,setUpPagePrinters,0,0,1,3,25,7,73,0,0,1,1
35098,writeOld,0,0,1,2,23,17,138,0,0,1,1
35178,evaluateExpression,0,0,15,15,30,31,92,0,0,1,1
35226,parse,1,1,23,3,22,3,134,0,0,1,1
36410,testSuccessful,0,0,2,4,25,3,114,0,0,1,1
36426,_getSymbolDataFromFileSystem,2,1,2,3,23,16,133,0,0,1,1
36433,getQualifiedSymbolData,1,1,2,2,12,18,68,0,0,1,1
36902,unescapeString,0,0,0,3,9,17,67,0,0,1,1
36926,forConstructorDef,0,0,9,5,26,15,74,0,0,1,1
36928,forConcreteMethodDef,0,0,8,5,24,17,87,0,0,1,1
37524,selectMostSpecificMethod,0,0,0,5,17,19,82,0,0,1,1
37682,preloadDocument,1,1,4,6,17,8,79,0,0,1,1
38605,compileClass,0,0,12,4,32,5,129,0,0,1,1
39213,inferTypeArguments,0,0,0,2,26,11,72,0,0,1,1
39764,_setupJavadocPanel,0,0,1,3,16,6,68,0,0,1,1
40023,compareObjects,0,0,0,14,15,44,94,0,0,1,1
40268,_addProjectToClasspath,0,0,0,4,6,9,69,0,0,1,1
40506,doTheTasks,0,0,1,5,22,23,110,0,0,1,1
41943,runTestSuite,1,1,7,4,34,9,113,1,1,0.95,1
41946,forSwitchStatement,0,0,0,5,26,18,81,1,1,0.94,1
41962,_findNextInDocSegment,0,0,3,4,22,17,90,1,1,0.9,1
42031,selectItem,1,1,2,3,10,7,67,1,1,0.8,1
42056,_loadProject,0,0,42,4,49,8,176,5,2,0.77,1
42111,write,0,0,19,3,60,44,192,10,2,0.74,1
42140,findPrevDelimiter,2,2,0,4,16,14,77,1,1,0.67,1
42221,testVerifyErrorHandledCorrectly_NOJOIN,0,0,12,2,9,3,68,3,2,0.67,1
42230,getSymbolData,0,0,0,4,25,25,131,1,1,0.67,1
42271,_setupJUnitPanel,0,0,5,5,24,15,236,1,1,0.67,1
42316,indentLine,0,0,8,3,21,10,69,2,1,0.6,1
42336,gotoFileMatchingMask,1,1,8,5,12,18,77,5,2,0.58,1
42350,visit,0,0,18,5,12,16,84,12,1,0.57,1
42358,complexSuperConstructorInvocationAllowed,1,1,8,6,16,11,66,9,3,0.55,1
42376,_makeProjectProfile,0,0,29,2,27,13,80,7,2,0.5,1
42487,getNextToken,66,2,0,2,23,6,219,15,1,0.5,1
42601,forComplexAnonymousClassInstantiation,0,0,10,2,18,11,81,7,3,0.5,1
42681,classPrepared,1,1,0,5,15,10,81,3,3,0.5,1
42706,compileConstructor,0,0,18,4,43,16,146,7,3,0.5,1
42758,convert,1,1,5,2,72,29,352,11,2,0.42,1
42787,saveFileAs,0,0,14,2,20,3,109,8,1,0.33,1
42922,forClassDef,0,0,15,3,27,28,131,19,5,0.21,1
42962,createConstructor,2,2,18,3,20,12,106,12,4,0.08,1
42964,testClassFile2SymbolData,0,0,0,2,21,5,72,13,5,0.07,1
42985,_locateClassFile,0,0,5,5,15,7,66,1,1,0,1
43003,_getEnclosingClassName,0,0,0,7,19,35,110,1,1,0,1
43005,_getAnonymousInnerClassIndex,1,0,0,4,17,18,76,1,1,0,1
43111,compile,0,0,0,4,20,8,73,2,1,0,1
43112,compile,0,0,0,3,21,7,78,5,1,0,1
43175,writeConstructor,0,0,7,2,14,13,67,12,4,0,1
43240,checkAccess,2,1,7,3,10,17,74,5,1,0,1
43318,resolveAmbiguousName,0,0,17,8,17,15,100,20,1,0,1
43384,visit,0,0,12,4,15,13,66,10,1,0,1
44048,parseVersion,0,0,0,3,12,20,100,0,0,1,1
44470,constructMissingArtifactMessage,1,1,0,2,11,7,79,0,0,1,1
44762,evaluate,0,0,0,18,30,45,287,0,0,1,1
45073,writeLastUpdated,0,0,0,4,10,7,81,0,0,1,1
45169,convertFromProfileXmlProfile,0,0,0,2,10,7,82,0,0,1,1
46214,execute,1,1,4,2,22,7,67,0,0,1,1
46243,fire,0,0,17,3,6,19,71,0,0,1,1
46589,convertToSettingsProfile,0,0,0,2,12,7,76,0,0,1,1
46590,convertFromSettingsProfile,1,1,0,2,12,7,80,0,0,1,1
46849,populateFromSettings,0,0,4,3,8,4,99,0,0,1,1
47283,isActive,0,0,9,2,13,7,104,0,0,1,1
47388,convertReporting,0,0,3,2,14,14,99,0,0,1,1
47687,process,0,0,21,2,13,9,81,5,1,0.5,1
47715,initComponents,0,0,0,3,13,4,93,0,0,1,1
47810,getQuantizedImage,0,0,0,4,24,9,70,0,0,1,1
47847,makePathRelativeIfPossible,6,4,0,2,14,15,75,0,0,1,1
48068,setupPanel,1,0,5,5,13,14,105,0,0,1,1
48477,ResIcon,0,0,0,4,46,14,149,3,1,0.87,1
48480,ResIcon,0,0,0,3,31,8,72,4,1,0.85,1
48481,getData,1,1,0,3,31,9,74,4,1,0.85,1
48563,rebuildProperties,0,0,8,5,13,10,68,13,2,0.41,1
48574,dumpTo,1,1,8,4,47,15,173,25,3,0.32,1
48575,compile,4,4,13,3,20,11,93,12,2,0.29,1
48583,loadImages,1,1,1,4,28,8,93,14,3,0.12,1
48587,makeProperties,1,1,20,4,15,21,99,31,3,0,1
48610,loadPalettedImage,0,0,1,4,29,13,119,9,2,0,1
48611,loadTrueColorImage,0,0,1,4,24,11,72,7,1,0,1
48738,testTransitivePackages,0,0,0,3,12,4,97,0,0,1,1
48763,parse,0,0,7,5,30,25,138,0,0,1,1
49211,fromString,83,29,0,6,11,26,81,0,0,1,1
49717,isSubsetOf,0,0,0,4,12,24,68,0,0,1,1
50124,toElement,0,0,31,3,20,21,92,0,0,1,1
53143,writeConfigCustomizations,0,0,15,2,16,18,73,13,2,0,1
53801,makeGrid,0,0,0,2,24,6,74,0,0,1,1
53846,getControls,0,0,10,2,85,5,895,0,0,1,1
53882,processKeyEvent,1,1,0,3,67,51,193,0,0,1,1
54327,ScriptEditorPanel,3,2,4,2,29,3,114,0,0,1,1
54488,JDayChooser,2,2,0,2,27,7,93,0,0,1,1
54494,drawDays,0,0,0,2,31,10,92,0,0,1,1
56650,invoke,0,0,0,4,27,18,117,0,0,1,1
56824,invoke,0,0,4,2,11,5,72,0,0,1,1
56969,makeGrid,0,0,0,2,27,6,72,0,0,1,1
57917,getActualReader,1,1,2,2,14,7,79,0,0,1,1
58060,write,0,0,0,3,12,15,73,0,0,1,1
58072,scanElement,0,0,0,5,16,29,164,0,0,1,1
58147,openDocument,0,0,1,4,28,11,174,0,0,1,1
58540,extendSelectionWithKeyMove,0,0,1,4,17,18,69,0,0,1,1
58546,selectContinuous,2,2,3,4,14,30,90,0,0,1,1
58568,print,1,1,1,3,17,5,73,0,0,1,1
58688,paint,1,1,2,4,31,7,82,0,0,1,1
58851,getBBox,1,1,0,4,24,14,76,0,0,1,1
58971,read,0,0,1,2,11,9,66,0,0,1,1
59133,createPhpModification,0,0,4,2,13,7,70,0,0,1,1
59172,processCommand,0,0,0,3,20,17,86,0,0,1,1
59244,startupMapHook,0,0,13,2,24,3,66,0,0,1,1
59437,find,0,0,6,4,21,14,81,0,0,1,1
59540,getSearchResults,0,0,4,3,17,6,185,0,0,1,1
59775,saveHTML,0,0,8,4,27,32,153,1,1,0.96,1
59782,quit,1,1,19,3,24,17,81,1,1,0.93,1
59785,init,0,0,9,3,21,5,84,1,1,0.93,1
59788,mouseReleased,0,0,9,5,28,17,80,2,2,0.92,1
59793,paint,1,1,10,2,19,32,92,2,1,0.91,1
59795,init,0,0,1,2,18,5,86,1,1,0.9,1
59799,processCommand,0,0,0,4,19,11,90,2,2,0.9,1
59813,startupMapHook,0,0,21,2,44,8,246,5,4,0.87,1
59815,onEvent,0,0,7,8,15,17,99,3,1,0.86,1
59826,populateContainer,0,0,3,3,14,12,83,2,2,0.85,1
59835,loadTree,2,2,12,3,24,14,106,1,1,0.83,1
59841,loadPattern,0,0,3,5,13,29,111,4,1,0.83,1
59851,addChild,0,0,24,14,32,20,100,8,4,0.82,1
59852,getNextEntry,1,1,6,3,10,18,83,2,1,0.82,1
59872,loadURL,0,0,10,5,15,8,106,1,1,0.8,1
59880,save,0,0,27,4,44,62,255,8,1,0.79,1
59885,updateText,0,0,7,4,16,18,98,3,1,0.77,1
59907,pasteStringWithoutRedisplay,2,2,8,5,33,23,132,1,1,0.75,1
60040,setAttribute,0,0,19,11,30,48,144,19,6,0.63,1
60066,drop,0,0,21,5,29,20,164,10,4,0.52,1
60067,processUnfinishedLinks,1,1,17,5,21,11,100,10,3,0.52,1
60191,loadMaps,0,0,15,5,25,16,87,4,2,0.5,1
60208,show,1,1,19,3,18,8,96,9,4,0.5,1
60260,actionPerformed,0,0,31,3,20,9,89,10,3,0.47,1
60277,getTransferableContent,0,0,5,5,34,19,138,7,1,0.36,1
60279,translateKeyEvent,1,1,0,6,23,21,92,2,1,0.33,1
60305,messageReceived,0,0,4,7,23,13,70,8,1,0.33,1
60321,LongNodeDialog,1,1,8,2,18,6,199,12,4,0.29,1
60356,paint,0,0,5,3,29,7,69,11,2,0.15,1
60359,getPopupForModel,0,0,0,3,15,9,70,12,5,0.14,1
60410,executeScript,3,3,17,2,44,13,189,3,2,0,1
60464,actionPerformed,0,0,8,2,16,3,75,6,2,0,1
60504,applyPattern,2,1,16,4,22,30,126,1,1,0,1
60525,paste,0,0,12,6,20,9,79,1,1,0,1
60606,setDialogLocationRelativeTo,5,5,3,4,33,13,85,2,1,0,1
60612,getReplaceResult,2,2,0,3,25,7,102,6,1,0,1
60682,startElement,0,0,2,2,15,8,78,3,1,0,1
60791,execute,8,5,0,2,27,20,100,0,0,1,1
60872,lock,1,1,0,2,13,4,66,0,0,1,1
60977,saveGlobalProjectData,1,1,2,3,6,3,71,0,0,1,1
61263,instrumentClass,1,1,0,2,24,7,81,0,0,1,1
61600,generateSourceFileList,0,0,7,4,11,7,82,0,0,1,1
61617,processLine,0,0,0,10,7,45,154,0,0,1,1
61696,getHitCount,5,3,0,18,19,19,78,0,0,1,1
61697,getTotalHitCount,14,4,0,18,19,19,79,0,0,1,1
61702,getLineCounts,5,3,0,18,21,22,92,0,0,1,1
61828,_measureSource,0,0,9,3,13,10,80,1,1,0.86,1
61831,addInstrumentationToArchive,0,0,3,3,11,6,67,1,1,0.8,1
61845,generateOverview,0,0,5,3,12,10,127,2,1,0.67,1
61849,addInstrumentationToArchive,0,0,9,7,16,10,82,2,2,0.6,1
61871,parseArguments,0,0,14,14,23,20,97,10,2,0.38,1
61874,generateHtmlizedJavaSource,0,0,10,5,12,8,81,5,3,0.29,1
61880,Main,0,0,15,9,25,35,168,7,2,0.22,1
62087,applyBlockLevelLayoutAttributes,0,0,2,3,40,34,103,0,0,1,1
62091,applyBorderAttributes,0,0,5,4,21,22,89,0,0,1,1
62148,buildBordersArrays,0,0,0,3,9,24,74,0,0,1,1
62171,draw,0,0,0,4,14,19,96,0,0,1,1
62193,draw,0,0,10,5,28,35,125,0,0,1,1
62380,draw,0,0,1,2,12,9,71,0,0,1,1
64142,addAnnotationToPdf,0,0,5,4,29,17,135,0,0,1,1
64205,placeBarcode,0,0,0,3,33,20,78,0,0,1,1
64212,placeBarcode,1,1,0,3,33,20,74,0,0,1,1
64240,X12Encodation,0,0,0,7,31,41,102,0,0,1,1
64241,C40OrTextEncodation,0,0,0,7,42,55,152,0,0,1,1
64246,getEncodation,0,0,0,6,27,26,75,0,0,1,1
64248,processExtensions,0,0,0,5,15,30,81,0,0,1,1
64259,placeBarcode,0,0,0,2,57,30,140,0,0,1,1
64271,placeBarcode,0,0,0,3,31,18,68,0,0,1,1
64276,placeBarcode,0,0,0,3,28,17,72,0,0,1,1
65095,createFont,0,0,0,8,13,25,98,0,0,1,1
65128,putheader,0,0,1,3,12,15,88,0,0,1,1
65265,nextValidToken,3,1,4,7,9,12,72,0,0,1,1
65273,decodeStringContent,0,0,2,5,7,26,89,0,0,1,1
65407,encodeBytes,0,0,1,4,13,8,90,0,0,1,1
65429,read,0,0,0,6,6,18,91,0,0,1,1
65476,decode2D,0,0,0,7,11,11,146,0,0,1,1
65477,decodeT6,1,1,0,10,11,27,239,0,0,1,1
65493,decodeT4,0,0,0,9,8,14,166,0,0,1,1
65494,decodeT6,0,0,0,10,8,26,207,0,0,1,1
65749,readHuffmanCode,1,1,0,3,8,20,70,0,0,1,1
65763,buildHuffmanTable,2,1,0,3,12,12,69,0,0,1,1
66067,create,0,0,2,9,13,43,164,0,0,1,1
67157,doDraw,0,0,2,3,19,21,95,0,0,1,1
67886,getExtremeCoordinatesAndAngles,0,0,0,3,16,7,69,0,0,1,1
68340,updateFromExtGState,0,0,0,2,7,31,90,0,0,1,1
68510,fillFontDescriptor,0,0,0,2,24,22,106,0,0,1,1
68521,fillFontDescriptor,0,0,0,2,24,22,108,0,0,1,1
68558,PdfType3Font,1,1,2,3,29,19,79,0,0,1,1
69010,decodeFlateBytes,0,0,2,3,12,18,78,0,0,1,1
69160,test,0,0,1,4,13,21,80,0,0,1,1
69515,decodeTiffAndPngBytes,0,0,10,5,46,15,76,0,0,1,1
69561,getInstance,3,2,0,5,6,18,72,0,0,1,1
70536,initKeyAndFillDictionary,0,0,1,3,18,5,78,0,0,1,1
70540,computeHash,0,0,1,4,16,13,74,0,0,1,1
71322,decodePredictor,1,1,2,6,17,33,119,0,0,1,1
71437,write,0,0,0,4,12,26,144,0,0,1,1
71603,parse,1,1,14,5,7,47,190,0,0,1,1
71604,render,2,2,12,4,9,9,68,0,0,1,1
71614,convert,1,1,6,7,9,14,96,0,0,1,1
71629,rdf_PropertyElement,0,0,0,8,21,24,105,0,0,1,1
71746,dumpNode,0,0,5,3,14,20,95,0,0,1,1
71764,isInternalProperty,3,1,0,15,17,37,95,0,0,1,1
71843,applyQuotes,0,0,0,3,8,17,93,0,0,1,1
72038,matches,0,0,4,7,11,23,73,0,0,1,1
72118,getNextToken,0,0,0,8,10,26,77,0,0,1,1
72343,isValidComponent,0,0,0,8,10,47,82,0,0,1,1
73792,encode,0,0,0,9,13,22,116,0,0,1,1
73990,getAppearance,0,0,3,4,53,40,251,0,0,1,1
74165,readAll,1,1,14,3,122,63,428,6,3,0.95,1
74172,process,0,0,27,14,11,23,86,1,1,0.83,1
74178,insertIntoExistingBranch,0,0,1,5,10,11,83,2,1,0.78,1
74180,CFFFont,0,0,1,10,14,20,147,3,1,0.77,1
74187,process,0,0,17,8,9,27,82,1,1,0.75,1
74206,getCID,0,0,3,4,40,20,275,9,1,0.67,1
74220,drawDiscontinuousBorders,0,0,0,3,28,9,173,16,1,0.64,1
74237,draw,0,0,2,2,11,9,88,1,1,0.5,1
74238,drawCellBorder,0,0,2,2,8,9,68,1,1,0.5,1
74311,EdifactEncodation,0,0,0,7,46,106,221,4,1,0.43,1
74320,process,0,0,73,36,74,145,516,25,5,0.34,1
74345,layout,1,1,14,2,44,33,144,11,6,0.27,1
74353,draw,0,0,0,4,22,29,129,17,2,0.23,1
74356,write,0,0,13,5,24,24,106,21,4,0.16,1
74358,setLocalizedText,0,0,14,6,22,40,177,12,1,0.08,1
74445,renderResult,0,0,4,3,29,10,68,4,2,0,1
74478,getIsoBytes,2,2,3,6,15,39,139,1,1,0,1
74491,readMetablockHuffmanCodesAndContextMaps,0,0,0,2,21,7,69,10,1,0,1
74494,decompress,1,1,0,6,23,52,274,21,2,0,1
74497,processParameters,0,0,6,7,12,17,83,15,4,0,1
74529,calculatePossibleMiddle,0,0,0,4,15,23,72,2,1,0,1
74653,rdf_ResourcePropertyElement,0,0,7,8,17,27,113,1,1,0,1
74656,rdf_EmptyPropertyElement,0,0,4,5,14,33,158,1,1,0,1
74657,addChildNode,0,0,14,3,16,13,91,7,2,0,1
74670,findNode,16,4,14,6,9,18,89,7,2,0,1
74681,chooseLocalizedText,2,1,10,4,15,15,74,2,1,0,1
74687,moveExplicitAliases,0,0,21,7,13,16,116,8,1,0,1
74690,migrateAudioCopyright,0,0,8,4,13,7,67,7,2,0,1
74692,separateArrayItems,1,1,4,7,18,28,161,1,1,0,1
74694,removeProperties,1,1,12,5,18,19,93,9,3,0,1
74697,appendSubtree,0,0,18,9,19,31,135,9,1,0,1
74698,itemValuesMatch,0,0,11,5,11,16,78,4,2,0,1
74700,expandXPath,19,5,5,5,13,13,80,21,2,0,1
74703,parseIndexSegment,0,0,1,5,9,21,89,26,2,0,1
74729,escape,2,2,4,5,11,21,76,1,1,0,1
74856,paint,0,0,0,2,20,9,69,0,0,1,1
75443,testFoundColony,0,0,0,2,22,6,133,0,0,1,1
75607,readOption,0,0,0,17,6,19,66,0,0,1,1
76019,actionPerformed,0,0,0,4,12,25,71,0,0,1,1
76164,paintComponent,0,0,0,3,22,16,74,0,0,1,1
76174,IndianSettlementPanel,0,0,0,2,18,15,72,0,0,1,1
76184,update,1,1,0,3,21,5,69,0,0,1,1
76215,paintMap,0,0,0,5,43,28,197,0,0,1,1
76233,RebelToolTip,0,0,0,2,23,12,101,0,0,1,1
76287,initialize,0,0,0,2,29,11,101,0,0,1,1
76303,TilePanel,0,0,0,4,31,18,143,0,0,1,1
